AftEvent,Desk,Trader,Book,BondID,Positions,NV
3500,HK,T3179669,HK30,B04712,757.0,542769.0
3500,HK,T3179669,HK30,B16316,759.0,531300.0
3500,HK,T3179669,HK30,B17266,789.0,792055.15
3500,HK,T3179669,HK30,B27558,873.0,472113.54
3500,HK,T3179669,HK30,B28659,945.0,655275.79
3500,HK,T3179669,HK30,B34105,738.0,696100.65
3500,HK,T3179669,HK30,B45918,510.0,669293.42
3500,HK,T3179669,HK31,B03283,231.0,228039.23
3500,HK,T3179669,HK31,B16316,164.0,114800.0
3500,HK,T3179669,HK31,B38589,98.0,92665.13
3500,HK,T3179669,HK31,B44611,575.0,694600.0
3500,HK,T3179669,HK31,B45214,397.0,415739.59
3500,HK,T3179669,HK32,B31214,355.0,365295.0
3500,HK,T3179669,HK32,B34105,653.0,615926.45
3500,HK,T3179669,HK33,B02473,476.0,506940.0
3500,HK,T3179669,HK33,B08521,835.0,603800.5
3500,HK,T3179669,HK33,B23639,208.0,152647.4
3500,HK,T3179669,HK33,B45193,837.0,760499.37
3500,HK,T3179669,HK33,B45918,553.0,725724.04
3500,HK,T3800229,HK00,B02473,256.0,272640.0
3500,HK,T3800229,HK00,B16316,733.0,513100.0
3500,HK,T3800229,HK00,B17901,655.0,472754.27
3500,HK,T3800229,HK00,B18694,892.0,622213.16
3500,HK,T3800229,HK00,B28917,108.0,212313.65
3500,HK,T3800229,HK00,B44611,444.0,536352.0
3500,HK,T3800229,HK01,B05609,704.0,961304.06
3500,HK,T3800229,HK01,B08521,664.0,480147.94
3500,HK,T3800229,HK01,B11094,259.0,371292.31
3500,HK,T3800229,HK01,B38589,836.0,790490.33
3500,HK,T3800229,HK01,B44611,263.0,317704.0
3500,HK,T3800229,HK01,B45214,296.0,309972.09
3500,HK,T3800229,HK02,B05609,709.0,968131.5
3500,HK,T3800229,HK02,B27558,495.0,267693.25
3500,HK,T3800229,HK02,B45214,865.0,905830.6
3500,HK,T3800229,HK02,B47982,739.0,711529.86
3500,HK,T3800229,HK02,B48886,512.0,660992.0
3500,HK,T3800229,HK03,B03283,1552.0,1532107.7
3500,HK,T3800229,HK03,B18694,999.0,696850.84
3500,HK,T3800229,HK03,B25841,509.0,511250.14
3500,HK,T3800229,HK03,B28659,1214.0,841804.03
3500,HK,T3800229,HK03,B31214,863.0,888027.0
3500,HK,T3800229,HK03,B45193,290.0,263494.41
3500,HK,T3800229,HK03,B48886,495.0,639045.0
3500,HK,T3800229,HK04,B02473,112.0,119280.0
3500,HK,T3800229,HK04,B04712,836.0,599412.0
3500,HK,T3800229,HK04,B18694,436.0,304131.1
3500,HK,T3800229,HK04,B25841,455.0,457011.42
3500,HK,T3800229,HK04,B27023,994.0,1223614.0
3500,HK,T3800229,HK04,B35479,955.0,1312162.3
3500,HK,T3800229,HK04,B35648,117.0,170235.0
3500,HK,T3800229,HK04,B45214,124.0,129853.17
3500,HK,T5727593,HK10,B17266,743.0,745877.03
3500,HK,T5727593,HK10,B18694,790.0,551063.23
3500,HK,T5727593,HK10,B25841,353.0,354560.51
3500,HK,T5727593,HK10,B38589,804.0,760232.33
3500,HK,T5727593,HK11,B02473,651.0,693315.0
3500,HK,T5727593,HK11,B10340,854.0,815570.0
3500,HK,T5727593,HK11,B17901,585.0,422230.91
3500,HK,T5727593,HK11,B23639,648.0,475555.35
3500,HK,T5727593,HK11,B27023,526.0,647506.0
3500,HK,T5727593,HK11,B27558,717.0,387749.61
3500,HK,T5727593,HK11,B31538,616.0,556248.0
3500,HK,T5727593,HK11,B48886,280.0,361480.0
3500,HK,T5727593,HK12,B08521,718.0,519196.12
3500,HK,T5727593,HK12,B16316,215.0,150500.0
3500,HK,T5727593,HK12,B28659,681.0,472214.62
3500,HK,T5727593,HK12,B45214,871.0,912113.82
3500,HK,T5727593,HK13,B02473,622.0,662430.0
3500,HK,T5727593,HK13,B18694,683.0,476425.55
3500,HK,T5727593,HK13,B27023,639.0,786609.0
3500,HK,T5727593,HK13,B31214,1527.0,1571283.0
3500,HK,T5727593,HK13,B34105,202.0,190531.61
3500,HK,T5727593,HK13,B47982,1830.0,1761975.16
3500,HK,T5727593,HK14,B08521,655.0,473639.91
3500,HK,T5727593,HK14,B18694,255.0,177874.84
3500,HK,T5727593,HK14,B23639,601.0,441062.91
3500,HK,T5727593,HK14,B28917,421.0,827630.06
3500,HK,T5727593,HK14,B31214,162.0,166698.0
3500,HK,T5727593,HK14,B35648,775.0,1127625.0
3500,HK,T5727593,HK14,B45918,893.0,1171919.65
3500,HK,T6189452,HK20,B01774,571.0,1048567.63
3500,HK,T6189452,HK20,B10340,223.0,212965.0
3500,HK,T6189452,HK20,B23639,1191.0,874053.13
3500,HK,T6189452,HK20,B28917,965.0,1897061.78
3500,HK,T6189452,HK20,B34105,371.0,349936.77
3500,HK,T6189452,HK20,B35479,341.0,468531.25
3500,HK,T6189452,HK20,B35648,910.0,1324050.0
3500,HK,T6189452,HK20,B45918,354.0,464568.37
3500,HK,T6189452,HK20,B47982,350.0,336989.78
3500,HK,T6189452,HK20,B48886,371.0,478961.0
3500,HK,T6189452,HK21,B05609,678.0,925801.35
3500,HK,T6189452,HK21,B17901,934.0,674125.93
3500,HK,T6189452,HK21,B31214,309.0,317961.0
3500,HK,T6189452,HK21,B35479,811.0,1114307.46
3500,HK,T6189452,HK21,B47982,260.0,250335.27
3500,HK,T6189452,HK22,B25841,579.0,581559.58
3500,HK,T6189452,HK22,B35648,636.0,925380.0
3500,HK,T6189452,HK22,B45918,849.0,1114176.69
3500,HK,T6189452,HK23,B17901,346.0,249729.73
3500,HK,T6189452,HK23,B23639,661.0,485095.82
3500,HK,T6189452,HK23,B35648,224.0,325920.0
3500,LON,T2121033,LON20,B04712,565.0,405105.0
3500,LON,T2121033,LON20,B18694,634.0,442245.68
3500,LON,T2121033,LON20,B23639,431.0,316303.02
3500,LON,T2121033,LON20,B27558,907.0,490500.55
3500,LON,T2121033,LON20,B31214,341.0,350889.0
3500,LON,T2121033,LON20,B38589,687.0,649601.5
3500,LON,T2121033,LON21,B04712,574.0,411558.0
3500,LON,T2121033,LON21,B05609,507.0,692302.78
3500,LON,T2121033,LON21,B08521,131.0,94727.98
3500,LON,T2121033,LON21,B23639,386.0,283278.34
3500,LON,T2121033,LON21,B27023,794.0,977414.0
3500,LON,T2121033,LON21,B27558,539.0,291488.2
3500,LON,T2121033,LON21,B28659,855.0,592868.57
3500,LON,T2121033,LON21,B35648,376.0,547080.0
3500,LON,T2121033,LON22,B10340,105.0,100275.0
3500,LON,T2121033,LON22,B16316,367.0,256900.0
3500,LON,T2121033,LON22,B27023,450.0,553950.0
3500,LON,T2121033,LON22,B35648,286.0,416130.0
